"upeople_id","X65scmChanges","X72scmChanges","X105scmChanges","X109scmChanges","X113scmChanges","X142scmChanges","X182scmChanges","X263scmChanges","X274scmChanges","X293scmChanges","X378scmChanges","X389scmChanges","X406scmChanges","X59scrChanges","X77scrChanges","X98scrChanges","X118scrChanges","X126scrChanges","X169scrChanges","X212scrChanges","X221scrChanges","X248scrChanges","X280scrChanges","X356scrChanges","X369scrChanges","X391scrChanges","X1mslChanges","X2mslChanges","X3mslChanges","X4mslChanges","X5mslChanges","X6mslChanges","X7mslChanges","X8mslChanges","X9mslChanges","X10mslChanges","X11mslChanges","number_of_domain","country","X65linesadded","X65linesremoved","X72linesadded","X72linesremoved","X105linesadded","X105linesremoved","X109linesadded","X109linesremoved","X113linesadded","X113linesremoved","X142linesadded","X142linesremoved","X182linesadded","X182linesremoved","X263linesadded","X263linesremoved","X274linesadded","X274linesremoved","X293linesadded","X293linesremoved","X378linesadded","X378linesremoved","X389linesadded","X389linesremoved","X406linesadded","X406linesremoved","X59ReviewGotMerged","X77ReviewGotMerged","X98ReviewGotMerged","X118ReviewGotMerged","X126ReviewGotMerged","X169ReviewGotMerged","X212ReviewGotMerged","X221ReviewGotMerged","X248ReviewGotMerged","X280ReviewGotMerged","X356ReviewGotMerged","X369ReviewGotMerged","X391ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
759,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,9,0,0,1351,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
760,0,355,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,2,60,0,0,0,132,1,6,0,0,32049,13450,0,0,0,0,0,0,0,0,956,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,45,26,26,26,0,0.344615384615385,0.00465076515345815,0.00299047359259441
765,0,325,0,0,0,0,95,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,64,0,0,0,118,2,10,0,0,24252,12060,0,0,0,0,0,0,0,0,1913,331,0,0,0,0,36354,20667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,92,92,92,222.171090182196,0.217869087434305,0.00465809257959002,0.0295702720071574
771,0,98,0,0,0,0,12,0,0,0,61,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,4,10,0,0,11496,4186,0,0,0,0,0,0,0,0,484,30,0,0,0,0,0,0,6127,1548,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,184,16,16,16,25.9027027427239,0.416666666666667,0.00465538192958735,0.000173574445435341
797,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
804,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,827,352,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,30,4,4,4,0,0.333333333333333,0.00465538192958735,2.11207021062674e-05
823,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,33,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
824,0,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,9020,13912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,32,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,1,205,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
826,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1339,34,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,28,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
831,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,78,35,0,0,156,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
832,0,10,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,2,20,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,185,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,33,29,93,43,0,0,0,2,0,0,19,0,0,11,0,0,2,35,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
872,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
873,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,230564,5480735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,2,0,0,0,0,0,21,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
874,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,252,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
876,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3815,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571,368,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,41,164,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
884,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,238,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
893,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1655,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,251,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
909,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,41,23,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,158,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
916,0,2,0,3,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,12,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,5,8,0,0,104,17,0,0,513,184,0,0,0,0,0,0,0,0,0,0,88,6,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0,6,192,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1439,0,0,288,0,0,0,29,27,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,63514,30237,0,0,0,0,0,0,6855,7410,18753,2173,0,0,14295,29971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,66,66,66,63.9207889125799,0.38974358974359,0.00464449149648248,0.00899872719675885
1445,0,0,581,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,6,0,0,0,0,3,9,0,0,0,0,96583,64082,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,14,14,14,0,0.461538461538462,0.00394300044938608,0.100651583226871
1448,0,0,801,0,0,0,270,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,74,0,0,0,4,3,6,0,0,0,0,97201,107063,0,0,0,0,0,0,1611,1731,75691,64155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,62,62,62,0.166666666666667,0.396615547329455,0.00464925475181184,0.387224201080121
1449,0,0,139,0,0,0,504,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,90,0,0,0,3,4,8,0,0,0,0,8737,5401,0,0,0,0,0,0,3180,1590,115664,146204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,70,70,46.7365079365079,0.363561076604555,0.00464758650149509,0.547605543155601
1456,0,0,104,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,7,0,0,0,0,41499,32282,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,14,14,14,0,0.461538461538462,0.00424847320494197,0.0486348675785576
1460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,292,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1463,0,1,5,2,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,9,0,0,76,50,97,90,341,46,0,0,0,0,14,5,0,0,0,0,0,0,0,0,685,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,20,20,20,0,0.2,0.00465331120729475,0.00052365741049016
1482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,10,0,0,0,0,0,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1644,0,0,0,0,0,128,151,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,12224,5930,556,513,0,0,817141,897142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,14,14,0,0.461538461538462,0.00322668659620153,0.0296301750426993
1645,0,0,0,0,0,21,78,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,41,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,10619,14,415,405,0,0,138033,75442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,14,14,0,0.461538461538462,0.0037222032158741,0.0184676460804314
1652,0,0,0,0,0,43,52,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,13,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1011,1011,0,0,6765,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8,8,8,0,0.428571428571429,0.00432769566116689,0.00131228801968571
1653,0,0,0,0,0,52,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,2892,1,0,0,0,0,34441,16255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
1702,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,585,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,10,10,118.715428102543,0.444444444444444,0.0046535500427716,0.00446442178387607
1972,0,0,0,2,0,0,31,0,0,0,19,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,8,0,0,3,6,0,0,0,0,0,0,8,8,0,0,0,0,233,219,0,0,0,0,0,0,345,94,0,0,2827,666,0,0,0,0,0,0,0,0,0,0,0,0,0,119,10,10,10,0,0.444444444444444,0.00465434633812457,0.00334792902814698
1977,0,0,0,0,0,0,8,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,43,17,7683,3376,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,204,14,14,14,160.078548167244,0.21978021978022,0.00465761400023973,0.000274928804027647
2076,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,2,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1995,4,0,0,0,0,1451,592,0,0,0,0,0,0,0,0,0,0,2,0,104,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2129,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2342,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,48,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71806,44771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2346,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2350,0,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,40,9,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,234,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2393,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117382,64645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2394,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29311,34528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2396,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2407,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2418,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4071,866,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2421,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,68,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,254,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
2793,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
3055,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,170,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
3107,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32408,14944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
3111,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
3162,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,29,0,0,0,0,0,0,0,0,0,10,0,0,0,198,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
378243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
378330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
378767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
379028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
379031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
379033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
379041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06
